conversation_id	condition	participant_gender	participant_age	utterance_id	parent_id	parent_info_need	parent_info_need_subtype	parent_text	utterance_text	info_need	info_need_subtype	nugget_1	nugget_2	nugget_3	excel_how_to	excel_recipe	wikipedia	serious_eats	stack_excahnge
rEG2v4CE7m	active	male	35-44	-NBHnRK7I724bXIhPnR7	-NBHnKZzaUr0s_z-_Ir3			tell me	When whisking the egg whites, the shape of the glossy peak is important.			1	1	1	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHn_2WJe8CofGqpqxw	-NBHnTFARO4D6TQj0qZZ	knowledge	step_importance	ah why?	It needs to be firm just like on the right part of the picture:			0	1	One.	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHn_ICDigNrAqYWYNk	-NBHnTFARO4D6TQj0qZZ	knowledge	step_importance	ah why?	https://www.seriouseats.com/thmb/HdGpizmi0_vytYfrOZcpFothqxA=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__2019__01__20190116-cheese-souffle-vicky-wasik-soft-vs-stiff-peaks-1500x1125-148e1ebb1c914e62a36501dba12e0ff8.jpg			0	0	There are zero facts in this text as it is a URL to an image and not a text containing factual information.	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHntKlEyq5pZIP_o5W	 	 	 	 	So Step 6 is the whisking part. This is also very crucial for the success of your soufflée.			0	2	2	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHo7L6TEG8b3mY8AzT	-NBHntKlEyq5pZIP_o5W			So Step 6 is the whisking part. This is also very crucial for the success of your soufflée.	So don't forget to gently fold the beaten egg whites. This is important for the chemical reaction going on there.			1	2	2	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHoA57jcwpPTGd0JIp	-NBHnzz-ibs-IrOtKOqu	preparation		how many steps are left?	After this step, there are three steps left.			0	1	1	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHohL6WnJpYOzSflh8	 	 	 	 	Why do you think the folding part is important?			0	0	0	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHpCIYITXeAHqXZ33p	-NBHozO8OOvSE8xwwOqR			consistency	Kind of. That gentle folding is key, since you want to keep as many of the tiny air bubbles trapped in the beaten whites as you can. The more you mix, and the more vigorously you do it, the more air bubbles you'll lose. Once in the oven, those air bubbles will expand as gases and steam inflate them. That's what causes a soufflé to rise, and really, there's no stopping it—your beaten whites will contain air bubbles and those air bubbles will expand, and when they do your soufflé will push higher and higher in its baking dish.			3	4	4	2	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHpIsT-cdq0eL5Qsne	 	 	 	 	You see, a soufflée requires some patience to be done successfully.			0	1	1	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHpVIrNLr19Bl4DdHc	 	 	 	 	Now we are ready to transfer it to the oven.			0	1	1	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHpdo6Cvl1GkMRBOwb	 	 	 	 	The temperature will highly affect the consistency of your soufflée			0	1	1	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHpwudOxU4F4oW4sR5	 	 	 	 	Quiz time: What happens if you choose a temperature that's a bit higher than indicated here and what happens if you choose one that is a bit lower?			0	0	Zero, as the text is a question and does not contain any factual statements.	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHqFYrMYsV4RPsLCDh	-NBHq2gJ0W5qKqYHwJ3C			it will be flat or rise too high	You're right! The hotter the oven, the more quickly and fully the soufflé will rise, and the faster it will brown and set on the outside. But the soufflé is also more likely to remain runny in the center, since it'd come close to burning on the outside if you were to leave it long enough to cook through to the center. If you like a fully set soufflé, a lower temperature might be your preference.			3	3	3	2	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHqHStaJb2YKpSh_lU	-NBHq3eYYeu6-X37JfM5			next	Alright then.			0	0	There are zero facts in this text - it only contains a brief prompt or response.	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHqIksxQHmARyzmpFO	-NBHq3eYYeu6-X37JfM5			next	Let's move on			0	0	0	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHqRcb60FyJ6q73znQ	-NBHqMXSBzKt_jGEhifh			delicious	Oh yes it is :)			0	0	0. There are no facts present in this text.	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHqXceUbqHiSNOiVYT	 	 	 	 	No that you know all these things, your soufflée will be a success for sure ;)			0	0	0	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHqb6rncX2biIRp39P	-NBHqZtpqhJJCqPlOCty			thank you	You're welcome			0	0	"0. There are no facts presented in the statement ""You're welcome""."	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHqjK8Z4CLqcYLRAuQ	 	 	 	 	Do you want to hear more?			0	0	0 (There are no facts stated in the text, only a question.)	0	0	0	0	0.0
rEG2v4CE7m	active	male	35-44	-NBHqoHcbmXcfPD9h-RS	-NBHqmeBKPExFsuEToBm			not really	Thank you. You’re at the end.			0	2	2	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWtLIIwJAKQbUNUnlr	 	 	 	 	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Parisian Gnocchi. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say start.			0	4	"1. Learning how to prepare Parisian Gnocchi. 2. Need to have all the ingredients and tools. 3. Participants can ask questions. 4. Participants can start cooking by saying ""start"".  There are 4 facts in this text."	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWtT9wHv4CIa-1ZEdu	 	 	 	 	Hello.  How can I help you?			0	0	0	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWtZkRRFwj2Y7nzxL4	-NBWtXiRpKxpMalxeXKZ	ingredient		Can I use salted butter?	Let me see...			0	0	0	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWu1t9-rz2ls7Zhb8C	-NBWtXiRpKxpMalxeXKZ	ingredient		Can I use salted butter?	I'm sorry, I do not think I have this information			0	0	0	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWu3NBedRYhyLQNlym	-NBWtXiRpKxpMalxeXKZ	ingredient		Can I use salted butter?	But what I found:			0	0	There is no factual information in this text, so the answer is 0.	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWuOW7FKQsLds-Xlzn	-NBWtXiRpKxpMalxeXKZ	ingredient		Can I use salted butter?	Gnocchi are commonly cooked on their own in salted boiling water and then dressed with various sauces depending on the type of gnocchi and recipe used. Adding salted butter as well might be too much salt then			2	2	2	0	0	1	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWuThRXPydHdT5iZ6R	-NBWuNShoPiH6IJHV-4H	ingredient		can I use English mustard?	Let me see...			0	0	0 (There are no facts stated in the text.)	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWulBHUXHghIEW076W	-NBWuNShoPiH6IJHV-4H	ingredient		can I use English mustard?	Dijon bought in France or French brands bought in England (Maille usually) is very close to English mustard in taste. So you can use that as an alternative.			1	2	Two.	0	0	0	0	1.0
XYjHSL2Ky3	active	female	25-34	-NBWuuk1EnLzQQHHIck1	-NBWuNShoPiH6IJHV-4H	ingredient		can I use English mustard?	Was it helpful?			0	0	"0 There are no factual statements in the text ""Was it helpful?"". It is a question asking for feedback."	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWuyTSf0CoHEIQs7aZ	-NBWuvft8QBdaHWDm9O0			yes	Happy to hear that			0	0	0	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWv9gLuhSshh2PO8tn	 	 	 	 	So this step is about making hot dough which is quite different to cold dough			0	1	1	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWvLqy-bZ19xypOffq	 	 	 	 	Having a hot dough has significant effects on the shape of the parisian gnocchi :)			0	1	1	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWvscsO03uN8pPob-r	-NBWviST5WObcKbsLeMo			next	Before going next, I am sure you want to learn about this difference. What do you think, what is the difference between cold and hot dough?			0	0	There are no facts in this text.	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWwPL_UuSG9c5ffQU1	-NBWw3TR9epZDPYu5tN-			hot dough has a different texture	That's true! hot water dough is easy-to-shape the stretching is easy, and, what's more, the gnocchi keep their stretched-out shape even after they begin to cool, ensuring that they stay light and tender no matter how we choose to finish them off.			1	3	There are three facts in this text.	1	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWwTmKtA-iVRpR-u1Q	-NBWw3TR9epZDPYu5tN-			hot dough has a different texture	The chemical process behind that is very interesting as well!			0	1	1	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWwj3B2wfvOslLL-w9	-NBWw3TR9epZDPYu5tN-			hot dough has a different texture	By adding flour directly to boiling water, you actually end up not only denaturing the proteins, but smashing them into small pieces. Some degree of gluten can still form, but because cooked proteins aren't nearly as stretchy or clingy as raw ones, you won't get anywhere near the elasticity of a cold-water dough. Adding butter and other fats to the dough will further diminish its gluten-forming abilities. If we were to try and make gnocchi with a cold water dough, one with plenty of springy, elastic gluten, we'd have a heck of a time getting those gnocchi hot enough to expand to the point where they come out nice and airy; Instead, we'd end up with dense, chewy nubs that taste more like damp bread.			2	3	Three.	2	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWws_5D2opzcXUyyAk	-NBWw3TR9epZDPYu5tN-			hot dough has a different texture	That's interesting, right? :)			0	0	0	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWxE3-NyrSkCKUrZCw	 	 	 	 	Do you prefer preparing the gnocchi with a stand mixer or by hand?			0	0	0 (There are no facts in the text)	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWxhWmGkE30PhlBYtZ	-NBWxaEQHyp1tqGoJ5ZF			stand mixer	Alright, that's actually not a bad choice.  Cooked side-by-side, there's absolutely no detectable difference between the wooden spoon and the stand-mixer method, provided you beat extremely vigorously.			0	1	One fact.	1	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWxu4C0qDeIeTTeKgB	-NBWxrwCRvIVj-A7t0o5	ingredient		is there an alternative to parsley?	Let me see...			0	0	0 (There are no facts provided in this text.)	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWyk0EiJU6-WCJ3m1n	-NBWxrwCRvIVj-A7t0o5	ingredient		is there an alternative to parsley?	It's not easy to tell... So basil and dill do not taste like parsley. But you can use fresh something else in its place. Dried herbs cannot give the same vivacity. Chives for example give the right amount of freshness with a bonus light oniony flavor.			3	4	4	0	0	0	1	1.0
XYjHSL2Ky3	active	female	25-34	-NBWysG21cDBvvW5-jUv	-NBWxrwCRvIVj-A7t0o5	ingredient		is there an alternative to parsley?	Do you want to hear more?			0	0	0	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWz5zzy9ihxi-qwmuz	-NBWywCv0MMDuY7J8Gqb			next	Before going next, be aware of the impact cheese has on the gnocchi.			0	1	1	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWzDajog3zAEqq6dha	-NBWywCv0MMDuY7J8Gqb			next	Parmesan cheese is adding a savory backbone and helping the gnocchi to brown better down the line.			1	1	1	1	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWzP2q4PTa4kVDgSZA	-NBWzL7QwRij_V8mgxik	equipment		what is a rimmed baking sheet	Let me tell you			0	0	0 (since user instructions are excluded)	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWzn2wHtQHEWBeebQD	-NBWzL7QwRij_V8mgxik	equipment		what is a rimmed baking sheet	It is a flat, rectangular metal pan used in an oven. It is often used for baking bread rolls, pastries and flat products such as cookies, sheet cakes, Swiss rolls and pizzas. Typically, for rimmed trays, each rim will sacrifice 0.5–0.75 inches (1–2 cm) of baking surface along that edge. Pans of a single design from a single vendor will usually share the same rim height and rake across all tray sizes in a series, thus the sacrifice of flat baking surface is proportionally greater (relative to outer dimension) for small pans than for large pans.			3	3	There are three facts in this text.	0	0	2	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBWzndyUBbPR3Ryuvt1	-NBWzL7QwRij_V8mgxik	equipment		what is a rimmed baking sheet	Was it helpful?			0	0	There are 0 facts in this text.	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBX-E_wp4Xhw45jD5SM	 	 	 	 	Also: do you know how to pipe the gnocchi into the pot?			0	0	Zero.	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBX-dDXjXWxdF9FXmQ0	-NBX-KsRPng3ajaMgQnT			yes	Great! Also the goal is to pipe and cut as many gnocchi as you possibly can within about a minute. This will have some effect on the outcome of your gnocchi.			0	2	Two.	1	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBX-wSOageV_J9-GHvo	-NBX-k2uhQWQXpJ-GZDF			next	Before going next, quiz time: Why is it important to pipe one batch of gnocchi through within one minute?			0	1	There is one fact in this text: it is important to pipe one batch of gnocchi through within one minute.	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBX08L48ufKJTZor2yh	-NBX057Cfq23IhB7s890			it will have an effect on the outcome of the gnocchi	But which effect? ;)			0	0	0, as there is no text or context to base any facts on.	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBX0eszwzR8KKvYcmif	-NBX0U4Q1YnHNLNxszFm			cooking time	Yes. The last gnocchi that drops in shouldn't be too far behind the first one that entered the pool. Once they've finished cooking, you fish them out and start again with the next batch.			0	2	2	1	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBX0iLVikO31IOTZwbZ	-NBX0U4Q1YnHNLNxszFm			cooking time	Do you want to hear more details about the cooking process?			0	0	0. There are no facts in this text.	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBX1P8hEyE577oks84f	-NBX16tlwXrkI3Ovcw1b			next	We already reached the final step already. Don't forget to coat the gnocchi with finely grated Parmesan cheese.			0	2	2	1	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBX1aaBK3rcNbyNIlsW	 	 	 	 	What do you think, what's the effect after a brief stint under the broiler?			0	1	There is only one fact in this text, which is that the broiler is being used.	1	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBX1ragD3m1O86iDcs5	-NBX1onQNFVKG1Ho13mK			crispiness	Exactly!  After a brief stint under the broiler, they come out puffed and crisp, ready to be served straight out of their skillet.			0	1	1	1	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBX1rnkZOT1nsYt5ELI	-NBX1onQNFVKG1Ho13mK			crispiness	https://www.seriouseats.com/thmb/Q1A5ysSerS9zjBnJ5hJpjE2E-UY=/610x458/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__images__2013__09__20130827-gnocchi-parisian-souffle-23-67a2b1c9b7264dde8544e9e0d7184c19.jpg			0	0	There are zero facts in this text, as it is just a link to an image.	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBX1u5m3MTKP08VIvQJ	-NBX1onQNFVKG1Ho13mK			crispiness	Yummy :)			0	0	0	0	0	0	0	0.0
XYjHSL2Ky3	active	female	25-34	-NBX1xdV4XBRNwuQSwMT	-NBX1onQNFVKG1Ho13mK			crispiness	Do you want to hear more?			0	0	0	0	0	0	0	0.0
8nJXjVjBTQ	active	female	18-24	-NBRmpXUm9LtcFh4Pj1M	 	 	 	 	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Pesto alla Genovese. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say start.			0	1	1	0	0	0	0	0.0
8nJXjVjBTQ	active	female	18-24	-NBRmwd2xjyhOzvTcX8T	 	 	 	 	Hello :)  How can I help you?			0	0	There are zero facts in this text.	0	0	0	0	0.0
8nJXjVjBTQ	active	female	18-24	-NBRn8vaeijA8IfEwLHA	-NBRn75iPUEdQaA94W4U	knowledge	history	where is this dish from	Let me see...			0	0	0. There is no factual information provided in the text.	0	0	0	0	0.0
8nJXjVjBTQ	active	female	18-24	-NBRnIZRe2OyHkGLWltC	-NBRn75iPUEdQaA94W4U	knowledge	history	where is this dish from	Pesto is a more generic Italian term that describes a wide variety of puréed sauces, traditionally made using a mortar and pestle.  The most famous, and the one we're talking about here, is pesto alla genovese, from the Ligurian city of Genoa and its environs.			2	2	There are two facts in this text:1. Pesto is a generic Italian term that describes a variety of puréed sauces made traditionally using a mortar and pestle. 2. The most famous type of pesto is pesto alla genovese, which comes from the Ligurian city of Genoa and its surrounding areas.	1	0	0	0	0.0
8nJXjVjBTQ	active	female	18-24	-NBRndeqPVAxKafyxrHN	-NBRnS42vANp5jrBxQ3D	knowledge	history	thats very interesting what area of italy is genoa	I'm sorry, I do not think I have this information			0	0	0	0	0	0	0	0.0
8nJXjVjBTQ	active	female	18-24	-NBRng2-rorMUgji1YLK	 	 	 	 	But speaking of mortar and pestle:			0	1	1	0	0	0	0	0.0
8nJXjVjBTQ	active	female	18-24	-NBRnqEQ4IZIOLXgKC05	-NBRnlH6WRjkt6LU7vBS	equipment		what are they	OH they look like this:			0	0	There is no factual information in this text. It is a statement of opinion or observation. Therefore, the answer is 0.	0	0	0	0	0.0
8nJXjVjBTQ	active	female	18-24	-NBRnqm0KYn70iowY8b_	-NBRnlH6WRjkt6LU7vBS	equipment		what are they	https://www.seriouseats.com/thmb/5zzVdOthIqnUjpE_x7YllIEBs34=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__2018__08__20180814-mortar-pestles-large-group-vicky-wasik-1500x1125-e84e5ed6fc934544860c4080a8b11060.jpg			0	0	There are zero facts in this text. The text is a URL/link to an image and does not contain any factual information.	0	0	0	0	0.0
8nJXjVjBTQ	active	female	18-24	-NBRnxQxwSgNiAIfDBee	-NBRnriZWBSITlwKcL9t			cool	But only one of them is suitable for this type of pesto			0	1	1	0	0	0	0	0.0
8nJXjVjBTQ	active	female	18-24	-NBRo0t-Z34OvILIJgZa	-NBRnzJhAcb4DLg70iA4	knowledge	science	why is that	Let me tell you			0	0	0. There is no actual text provided to count the facts from.	0	0	0	0	0.0
